datetime,symbol,open,high,low,close,volume,ema_200,williams_long_stop_plot,williams_short_stop_plot,is_williams_high,is_williams_low,williams_high_price,williams_low_price,strategy_position
2025-08-01 20:50:00,OANDA:XAUUSD,3347.625,3348.965,3346.565,3348.935,1909.0,3322.0198252904365,3346.75,3348.935,False,False,,,0
2025-08-01 20:55:00,OANDA:XAUUSD,3348.945,3349.225,3347.16,3347.595,2745.0,3322.2743046407804,3346.75,3348.935,False,False,,,0
2025-08-01 21:00:00,OANDA:XAUUSD,3347.575,3348.71,3346.945,3348.47,1415.0,3322.5349583259467,3346.75,3348.935,False,False,,,0
2025-08-01 21:05:00,OANDA:XAUUSD,3348.46,3349.155,3347.555,3347.575,1763.0,3322.78411296947,3347.575,3348.935,False,False,,,0
2025-08-01 21:10:00,OANDA:XAUUSD,3347.575,3349.32,3347.035,3348.105,1620.0,3323.036062094152,3347.575,3348.935,False,False,,,0
2025-08-01 21:15:00,OANDA:XAUUSD,3348.005,3348.525,3347.245,3348.27,1373.0,3323.2871460534143,3347.575,3348.47,False,False,,,0
2025-08-01 21:20:00,OANDA:XAUUSD,3348.3,3348.58,3347.675,3348.115,1117.0,3323.534189376266,3347.575,3348.47,False,False,,,0
2025-08-01 21:25:00,OANDA:XAUUSD,3348.105,3348.65,3347.83,3348.25,1129.0,3323.780117840184,3347.575,3348.27,False,False,,,0
2025-08-01 21:30:00,OANDA:XAUUSD,3348.245,3348.875,3346.195,3346.265,1272.0,3324.003848010929,3346.265,3348.27,False,False,,,0
2025-08-01 21:35:00,OANDA:XAUUSD,3346.26,3348.115,3345.905,3347.95,1596.0,3324.2421181799746,3346.265,3348.27,False,True,,3345.905,0
2025-08-01 21:40:00,OANDA:XAUUSD,3347.955,3349.915,3347.52,3348.305,2034.0,3324.4815498398752,3346.265,3348.305,False,False,,,0
2025-08-01 21:45:00,OANDA:XAUUSD,3348.3,3348.65,3347.005,3347.525,1396.0,3324.71083790117,3346.265,3348.305,False,False,,,0
2025-08-01 21:50:00,OANDA:XAUUSD,3347.535,3348.17,3346.415,3347.93,1369.0,3324.9418743399647,3346.265,3348.305,False,False,,,0
2025-08-01 21:55:00,OANDA:XAUUSD,3347.905,3349.605,3347.855,3349.355,2120.0,3325.184791013199,3347.525,3349.355,False,False,,,0
2025-08-01 22:00:00,OANDA:XAUUSD,3349.405,3349.57,3348.18,3349.065,1623.0,3325.4224050329685,3347.525,3349.355,False,False,,,0
2025-08-01 22:05:00,OANDA:XAUUSD,3349.07,3350.43,3348.405,3350.375,1116.0,3325.6706895600037,3347.525,3350.375,False,False,,,0
2025-08-01 22:10:00,OANDA:XAUUSD,3350.38,3351.175,3349.94,3350.855,1084.0,3325.9212797136356,3347.93,3350.855,False,False,,,0
2025-08-01 22:15:00,OANDA:XAUUSD,3350.85,3351.325,3349.6,3349.685,1621.0,3326.1577346418585,3349.065,3350.855,False,False,,,0
2025-08-01 22:20:00,OANDA:XAUUSD,3349.72,3350.455,3347.87,3348.025,1434.0,3326.3753193717903,3348.025,3350.855,False,False,,,0
2025-08-01 22:25:00,OANDA:XAUUSD,3348.01,3348.41,3347.54,3347.665,1598.0,3326.5871569899814,3347.665,3350.855,False,False,,,0
2025-08-01 22:30:00,OANDA:XAUUSD,3347.67,3348.92,3347.66,3348.045,1431.0,3326.800667865703,3347.665,3350.855,False,False,,,0
2025-08-01 22:35:00,OANDA:XAUUSD,3348.05,3349.315,3347.93,3348.59,962.0,3327.0174771406714,3347.665,3349.685,False,False,,,0
2025-08-01 22:40:00,OANDA:XAUUSD,3348.55,3349.855,3348.475,3349.235,973.0,3327.2385470198687,3347.665,3349.235,False,False,,,0
2025-08-01 22:45:00,OANDA:XAUUSD,3349.23,3349.395,3348.645,3348.84,871.0,3327.453486850517,3347.665,3349.235,False,False,,,0
2025-08-01 22:50:00,OANDA:XAUUSD,3348.845,3350.445,3348.81,3350.445,1026.0,3327.6822581256365,3348.045,3350.445,False,False,,,0
2025-08-01 22:55:00,OANDA:XAUUSD,3350.44,3351.305,3350.115,3351.17,1108.0,3327.9159670000085,3348.59,3351.17,False,False,,,0
2025-08-01 23:00:00,OANDA:XAUUSD,3351.175,3358.15,3350.97,3356.84,4028.0,3328.2037683233916,3348.84,3356.84,False,False,,,0
2025-08-01 23:05:00,OANDA:XAUUSD,3356.865,3361.045,3356.565,3359.855,3215.0,3328.518705952015,3348.84,3359.855,False,False,,,0
2025-08-01 23:10:00,OANDA:XAUUSD,3359.835,3360.965,3359.085,3360.33,2601.0,3328.8352362410496,3350.445,3360.33,False,False,,,0
2025-08-01 23:15:00,OANDA:XAUUSD,3360.43,3361.335,3359.005,3361.045,2520.0,3329.1557314028305,3351.17,3361.045,False,False,,,0
2025-08-01 23:20:00,OANDA:XAUUSD,3361.015,3361.025,3357.92,3358.595,1994.0,3329.448659448574,3356.84,3361.045,False,False,,,0
2025-08-01 23:25:00,OANDA:XAUUSD,3358.575,3360.405,3356.555,3357.185,2491.0,3329.724642936648,3357.185,3361.045,False,False,,,0
2025-08-01 23:30:00,OANDA:XAUUSD,3357.2,3360.15,3357.06,3359.745,936.0,3330.0233529571788,3357.185,3361.045,False,False,,,0
2025-08-01 23:35:00,OANDA:XAUUSD,3359.79,3360.3,3359.125,3359.85,720.0,3330.320135514819,3357.185,3361.045,False,False,,,0
2025-08-01 23:40:00,OANDA:XAUUSD,3359.95,3360.26,3358.98,3360.2,386.0,3330.617447599249,3357.185,3360.2,False,False,,,0
2025-08-01 23:45:00,OANDA:XAUUSD,3360.15,3360.79,3359.83,3360.28,263.0,3330.9125973743808,3357.185,3360.28,False,False,,,0
2025-08-01 23:50:00,OANDA:XAUUSD,3360.35,3360.9,3360.01,3360.81,205.0,3331.2100839676705,3359.745,3360.81,False,False,,,0
2025-08-01 23:55:00,OANDA:XAUUSD,3360.735,3360.995,3360.16,3360.4,374.0,3331.5005308933655,3359.85,3360.81,False,False,,,0
2025-08-02 00:00:00,OANDA:XAUUSD,3360.41,3361.835,3360.39,3361.65,488.0,3331.8005256108445,3360.2,3361.65,False,False,,,0
